Rank,Lemma,Count,RelativeFrequency
145,εἶδον,1090,0.000657
146,κελεύω,1075,0.000648
147,ἐί,1072,0.000647
148,φέρω,1066,0.000643
149,ὅστις,1042,0.000629
150,ἦ,1032,0.000623
151,δύναμαι,1022,0.000616
152,πῶς,1004,0.000606
153,ἄγω,997,0.000601
154,ἀλλήλων,986,0.000595
155,δικαστής,985,0.000594
156,δύο,982,0.000592
157,πέρ,978,0.000590
158,χρή,976,0.000589
159,εὖ,976,0.000589
160,πράσσω,974,0.000588
161,μιν,974,0.000588
162,ὅτε,968,0.000584
163,σύμμαχος,961,0.000580
164,χώρα,944,0.000569
165,εἶμι,944,0.000569
166,ἀδελφός,939,0.000566
167,ἄξιος,926,0.000559
168,τρόπος,925,0.000558
169,ἀτάρ,920,0.000555
170,δεινός,904,0.000545
171,Ἰησοῦς,897,0.000541
172,ἔπειτα,892,0.000538
173,τοσοῦτος,891,0.000537
174,ὄνομα,888,0.000536
175,φαίνω,885,0.000534
176,αἱρέω,883,0.000533
177,καλέω,874,0.000527
178,δύναμις,868,0.000524
179,διʼ,865,0.000522
180,ἵππος,863,0.000521
181,πείθω,851,0.000513
182,πάλιν,848,0.000512
183,ἴδιος,842,0.000508
184,θυμός,842,0.000508
185,ἀεί,830,0.000501
186,Φίλιππος,829,0.000500
187,ἐρῶ,826,0.000498
188,τίθημι,823,0.000496
189,θάλασσα,803,0.000484
190,καθός,798,0.000481
191,ὅταν,792,0.000478
192,ἵστημι,790,0.000477
193,δέω,788,0.000475
194,ἕνεκα,787,0.000475
195,Ἀχαιός,782,0.000472
196,μήτηρ,782,0.000472
197,μήτε,770,0.000464
198,Πέρσης,769,0.000464
199,πολέμιος,761,0.000459
200,γνώμη,761,0.000459
201,στρατηγός,760,0.000458
202,ἐπ,759,0.000458
203,μήν,756,0.000456
204,νομίζω,749,0.000452
205,ἐθέλω,749,0.000452
206,πρίν,744,0.000449
207,φεύγω,742,0.000448
208,δόξα,736,0.000444
209,τυγχάνω,723,0.000436
210,πολίτης,719,0.000434
211,Ὀδυσσεύς,715,0.000431
212,ἔτος,712,0.000429
213,μηδέ,705,0.000425
214,οἶμαι,702,0.000423
215,ἔπος,697,0.000420
216,ὕστερος,687,0.000414
217,σῶμα,685,0.000413
218,πέμπω,682,0.000411
219,ἔοικα,682,0.000411
220,κατός,680,0.000410
221,σύν,680,0.000410
222,εἰρήνη,677,0.000408
223,καίτοι,676,0.000408
224,μάρτυς,670,0.000404
225,ἄρο,669,0.000404
226,ἀμφότερος,665,0.000401
227,ὀλίγος,665,0.000401
228,κοινός,662,0.000399
229,κίνδυνος,658,0.000397
230,γίνομαι,657,0.000396
231,βάρβαρος,651,0.000393
232,Τρώς,650,0.000392
233,πάσχω,647,0.000390
234,ἀληθής,645,0.000389
235,ποταμός,642,0.000387
236,ἡγέομαι,641,0.000387
237,τεῖχος,634,0.000382
238,εὐθύς,633,0.000382
239,πλεῖστος,631,0.000381
240,ἔνθα,628,0.000379
241,θάνατος,626,0.000378
242,ἡμέτερος,618,0.000373
243,βάλλω,617,0.000372
244,ψυχή,613,0.000370
245,οἶκος,612,0.000369
246,ἀφικνέομαι,607,0.000366
247,ζάω,606,0.000366
248,ἐχθρός,598,0.000361
249,ποτέ,596,0.000360
250,παρέχω,596,0.000360
251,χράω,595,0.000359
252,cίdη,594,0.000358
253,μικρός,593,0.000358
254,τρεῖς,592,0.000357
255,πλῆθος,589,0.000355
256,μάχη,586,0.000353
257,γράφω,584,0.000352
258,παραδίδωμι,583,0.000352
259,νύξ,581,0.000350
260,κεῖμαι,580,0.000350
261,γιγνώσκω,579,0.000349
262,ἄριστος,577,0.000348
263,βουλή,573,0.000346
264,ἀνάγκη,572,0.000345
265,ὁδός,570,0.000344
266,Ἀργεῖος,566,0.000341
267,θυγάτηρ,564,0.000340
268,φύσις,561,0.000338
269,πού,559,0.000337
270,μεἵ,559,0.000337
271,λοιπός,547,0.000330
272,ὑμέτερος,547,0.000330
273,ἀρετή,544,0.000328
274,βίος,544,0.000328
275,ψήφισμα,543,0.000328
276,μέντοι,540,0.000326
277,μένω,536,0.000323
278,ἐάω,532,0.000321
279,χάρις,531,0.000320
280,αὖ,530,0.000320
281,ὅμοιος,528,0.000318
282,καιρός,525,0.000317
283,Χριστός,522,0.000315
284,ξένος,516,0.000311
285,φανερός,513,0.000309
286,πατρίς,513,0.000309
287,πούς,513,0.000309
288,ἑταῖρος,510,0.000308
289,ὀρθός,510,0.000308
290,γένος,508,0.000306
291,αἰτία,497,0.000300
292,ἀγών,495,0.000299
293,Ἑλλάς,495,0.000299
294,πρό,491,0.000296
295,βουλεύω,489,0.000295
296,μάλα,489,0.000295
297,ταύτῃ,488,0.000294
298,οἰκία,484,0.000292
299,ὅλος,481,0.000290
300,μέσος,481,0.000290
301,σός,480,0.000290
302,πυνθάνομαι,479,0.000289
303,aίς,476,0.000287
304,ἀργύριον,475,0.000287
305,ὥστι,475,0.000287
306,μαρτυρία,472,0.000285
307,ταχύς,471,0.000284
308,μέρος,470,0.000284
309,οὐρανός,469,0.000283
310,ἐμαυτοῦ,466,0.000281
311,πλήν,461,0.000278
312,Κῦρος,460,0.000277
313,ὑπάρχω,459,0.000277
314,ἥκω,457,0.000276
315,Θηβαῖος,457,0.000276
316,Ἕκτωρ,457,0.000276
317,λαός,456,0.000275
318,οὖς,451,0.000272
319,ἱερόν,450,0.000271
320,πολιτεία,444,0.000268
321,ἐνταῦθα,441,0.000266
322,ἀπόλλυμι,439,0.000265
323,Ἀθήνη,437,0.000264
324,ἴσος,433,0.000261
325,οὐκοῦν,432,0.000261
326,εὑρίσκω,429,0.000259
327,πνεῦμα,425,0.000256
328,ὕδωρ,423,0.000255
329,τάλαντον,420,0.000253
330,ἱκανός,419,0.000253
331,νόος,419,0.000253
332,νῆσος,414,0.000250
333,ὄρος,413,0.000249
334,δῖος,413,0.000249
335,προσήκω,411,0.000248
336,ἄγγελος,409,0.000247
337,ἔθνος,408,0.000246
338,ὅμως,405,0.000244
339,ἀλήθεια,405,0.000244
340,ἵ,405,0.000244
341,κεφαλή,404,0.000244
342,ἀξιόω,402,0.000242
343,μάχομαι,402,0.000242
344,Ἀχιλλεύς,400,0.000241
345,ᾗ,399,0.000241
346,χωρίον,396,0.000239
347,ἕως,393,0.000237
348,οὐκέτι,387,0.000233
349,αἴτιος,386,0.000233
350,ὅρκος,385,0.000232
351,φρήν,384,0.000232
352,ἀντί,383,0.000231
353,στρατός,380,0.000229
354,πάνυ,378,0.000228
355,ἄδικος,377,0.000227
356,βαίνω,377,0.000227
357,τιμή,376,0.000227
358,καθίστημι,375,0.000226
359,ἐναντίος,373,0.000225
360,νεκρός,373,0.000225
361,συμφέρω,372,0.000224
362,πίστις,372,0.000224
363,ἔξω,372,0.000224
364,τριάκοντα,371,0.000224
365,πῶπος,370,0.000223
366,οὐσία,367,0.000221
367,τελευτάω,367,0.000221
368,ποός,365,0.000220
369,στρατιώτης,365,0.000220
370,ἐπειδάν,365,0.000220
371,σκοπέω,365,0.000220
372,ἀνό,362,0.000218
373,σωτηρία,361,0.000218
374,χαλεπός,360,0.000217
375,μέγαρον,360,0.000217
376,ὄφρα,360,0.000217
377,αὖθις,358,0.000216
378,πλέω,357,0.000215
379,δέκα,356,0.000215
380,πρόγονος,354,0.000214
381,ὧδε,354,0.000214
382,μέχρι,353,0.000213
383,ὅπλον,353,0.000213
384,φρονέω,353,0.000213
385,ἀποκτείνω,352,0.000212
386,ἀμφί,351,0.000212
387,ἀνά,350,0.000211
388,Αἴγυπτος,350,0.000211
389,δεύτερος,349,0.000211
390,πῦρ,349,0.000211
391,δῆλος,346,0.000209
392,ἱππεύς,346,0.000209
393,μῦθος,344,0.000208
394,φωνή,342,0.000206
395,πονηρός,340,0.000205
396,αἰσχρός,340,0.000205
397,χράομαι,337,0.000203
398,ἔξεστι,336,0.000203
399,τύχη,336,0.000203
400,τοιόσδε,335,0.000202
401,ἴσως,334,0.000201
402,πέντε,334,0.000201
403,ἀφίημι,334,0.000201
404,στράτευμα,334,0.000201
405,νέος,329,0.000198
406,ἑπτά,326,0.000197
407,Δαρεῖος,326,0.000197
408,αὐτίκα,325,0.000196
409,λύω,324,0.000195
410,ἐκεῖ,324,0.000195
411,ἀδικός,323,0.000195
412,μανθάνω,323,0.000195
413,Πελοποννήσιοι,321,0.000194
414,συμφορά,320,0.000193
415,πότερος,320,0.000193
416,ἐλπίς,320,0.000193
417,εἴτε,318,0.000192
418,Αἰγύπτιος,318,0.000192
419,ἠδέ,318,0.000192
420,τρίτος,317,0.000191
421,δοῦλος,317,0.000191
422,πρᾶξις,316,0.000191
423,εἰκότως,315,0.000190
424,ἥσσων,314,0.000189
425,στρατόπεδον,312,0.000188
426,βοηθέω,311,0.000188
427,δικαστήριον,311,0.000188
428,πολλάκις,310,0.000187
429,οἶος,310,0.000187
430,γαῖα,310,0.000187
431,πεζός,309,0.000186
432,πλοῖον,309,0.000186
433,ἀποδίδωμι,308,0.000186
434,ἐκκλησία,308,0.000186
435,στρατιά,308,0.000186
436,πίπτω,308,0.000186
437,μαθητής,306,0.000185
438,δικαιοσύνη,305,0.000184
439,ὀφθαλμός,303,0.000183
440,πρέσβις,302,0.000182
441,νικάω,301,0.000182
442,Κορίνθιος,301,0.000182
443,χαλκός,300,0.000181
444,σαφής,300,0.000181
445,ἐξέρχομαι,300,0.000181
446,κλῆρος,300,0.000181
447,εἰσέρχομαι,299,0.000180
448,τότος,298,0.000180
449,Δημοσθένης,298,0.000180
450,ἄλλως,297,0.000179
451,ἑκάτερος,297,0.000179
452,ταὐτός,297,0.000179
453,παραλαμβάνω,297,0.000179
454,δῶμα,296,0.000179
455,ὅπου,295,0.000178
456,κρίνω,294,0.000177
457,φάρ,292,0.000176
458,λαλέω,292,0.000176
459,ψῆφος,291,0.000176
460,ἀπέρχομαι,291,0.000176
461,Πελοπόννησος,290,0.000175
462,οἰκέω,290,0.000175
463,βοῦς,290,0.000175
464,ὅσπερ,289,0.000174
465,συμβαίνω,289,0.000174
466,κῆρυξ,289,0.000174
467,ἀγορά,288,0.000174
468,σῖτος,287,0.000173
469,ἐντεῦθεν,287,0.000173
470,μεθί,286,0.000173
471,τέλος,286,0.000173
472,βασιλεία,286,0.000173
473,ἐλεύθερος,285,0.000172
474,Συρακούσιος,284,0.000171
475,δόρυ,283,0.000171
476,δήπου,281,0.000169
477,ἀνίστημι,281,0.000169
478,δέχομαι,281,0.000169
479,ποῖος,281,0.000169
480,παύω,280,0.000169
481,μνᾶ,280,0.000169
482,Ξέρξης,279,0.000168
483,νύων,278,0.000168
484,ἐλάσσων,278,0.000168
485,δυνατός,277,0.000167
486,ἀποθνήσκω,276,0.000166
487,τριήρης,276,0.000166
488,πιστεύω,276,0.000166
489,κόσμος,275,0.000166
490,εἴκοσι,274,0.000165
491,μισθός,273,0.000165
492,ἀμείνων,273,0.000165
493,ἄνευ,272,0.000164
494,κἀν,272,0.000164
495,θεῖος,271,0.000163
496,ἀληθή,269,0.000162
497,θνήσκω,269,0.000162
498,φόβος,268,0.000162
499,στρατεύω,267,0.000161
500,δίκαιον,267,0.000161
501,οἰκεῖος,266,0.000160
502,γίγνας,266,0.000160
503,ἱερός,266,0.000160
504,εἴπερ,265,0.000160
505,πρᾶττος,265,0.000160
506,πω,265,0.000160
507,ἕπομαι,265,0.000160
508,ἀθάνατος,264,0.000159
509,Reiskής,263,0.000159
510,ῥᾴδιος,263,0.000159
511,πράγω,262,0.000158
512,ἄστυ,262,0.000158
513,οἴομαι,262,0.000158
514,ψευδής,261,0.000157
515,τιμωρία,261,0.000157
516,τέκνον,261,0.000157
517,βία,260,0.000157
518,ἡγεμών,260,0.000157
519,ἵημι,260,0.000157
520,γέρων,260,0.000157
521,Βοιωτός,259,0.000156
522,τόπος,259,0.000156
523,πεδίον,259,0.000156
524,οὐτός,258,0.000156
525,μακρός,256,0.000154
526,δῶρον,256,0.000154
527,ἐγγύς,255,0.000154
528,ἐλαύνω,255,0.000154
529,ἄναξ,255,0.000154
530,αἷμα,255,0.000154
531,ἀδικύς,254,0.000153
532,Ἀπόλλων,254,0.000153
533,Σκύθης,253,0.000153
534,πιστός,252,0.000152
535,ὄχλος,252,0.000152
536,λείπω,252,0.000152
537,χαίρω,250,0.000151
538,ἅγιος,250,0.000151
539,τόσος,249,0.000150
540,παρακαλέω,249,0.000150
541,οἶνος,248,0.000150
542,οὑτος,247,0.000149
543,ἱκνέομαι,247,0.000149
544,Blaίς,246,0.000148
545,συμμαχία,245,0.000148
546,ἔγχος,244,0.000147
547,πολεμέω,243,0.000147
548,δείδω,243,0.000147
549,εἶτα,243,0.000147
550,ὁπλίτης,243,0.000147
551,ἐλευθερία,241,0.000145
552,ζητέω,241,0.000145
553,ναυτικός,241,0.000145
554,μνηστήρ,240,0.000145
555,ὀργή,238,0.000144
556,ἄρχων,238,0.000144
557,ἐξουσία,238,0.000144
558,Ἴωνες,238,0.000144
559,ἀποκρίνομαι,236,0.000142
560,κρατέω,235,0.000142
561,ἐνθάδε,232,0.000140
562,πως,231,0.000139
563,ἄνεμος,231,0.000139
564,πρόσφημι,231,0.000139
565,δείκνυμι,230,0.000139
566,ἑτοῖμος,229,0.000138
567,πρόφασις,226,0.000136
568,κτείνω,226,0.000136
569,καρδία,226,0.000136
570,ὀπίσω,226,0.000136
571,πειράω,225,0.000136
572,γέγων,225,0.000136
573,σημεῖον,224,0.000135
574,πόντος,224,0.000135
575,ἀποστέλλω,224,0.000135
576,πορεύω,223,0.000135
577,τύραννος,222,0.000134
578,φράζω,222,0.000134
579,ποιός,222,0.000134
580,λίθος,222,0.000134
581,εὔνοια,221,0.000133
582,ἀίς,221,0.000133
583,διαφθείρω,221,0.000133
584,μαρτυρέω,221,0.000133
585,διαθήκη,221,0.000133
586,γραφή,220,0.000133
587,Τηλέμαχος,220,0.000133
588,μήτης,219,0.000132
589,πόνος,219,0.000132
590,ἦμαρ,219,0.000132
591,χρυσός,218,0.000131
592,ἀρʼ,218,0.000131
593,γινώσκω,218,0.000131
594,ἀδύνατος,217,0.000131
595,ὁπότε,217,0.000131
596,μάλτα,216,0.000130
597,Ἀτρείδης,216,0.000130
598,φάσκω,215,0.000130
599,κρίσις,214,0.000129
600,χωρίς,214,0.000129
601,ἰδού,214,0.000129
602,ἀδίκημα,213,0.000128
603,ἀναβαίνω,213,0.000128
604,ἀμύνω,213,0.000128
605,Ἀσία,213,0.000128
606,τολμάω,212,0.000128
607,παρασκευάζω,212,0.000128
608,παλαιός,212,0.000128
609,μιμνήσκω,212,0.000128
610,μένος,212,0.000128
611,Αἴας,211,0.000127
612,θεά,211,0.000127
613,κατηγορέω,210,0.000127
614,Σάμος,210,0.000127
615,Μενέλαος,210,0.000127
616,φωνέω,210,0.000127
617,τέ,210,0.000127
618,ὑμέτερον,209,0.000126
619,μέλας,209,0.000126
620,τεκμήριον,208,0.000125
621,συνθήκη,208,0.000125
622,τιμάω,208,0.000125
623,ἄγε,208,0.000125
624,φόνος,207,0.000125
625,τέχνη,207,0.000125
626,ὥρα,206,0.000124
627,ἀήʼ,206,0.000124
628,θέλω,206,0.000124
629,σκέπτομαι,205,0.000124
630,χρύσεος,205,0.000124
631,προσεῖπον,205,0.000124
632,τεῦχος,205,0.000124
633,πάλαι,204,0.000123
634,ἐπίσταμαι,204,0.000123
635,εἶδος,203,0.000122
636,διώκω,203,0.000122
637,ἥλιος,203,0.000122
638,αὖτε,202,0.000122
639,θύρα,201,0.000121
640,φυλακή,201,0.000121
641,ποιόεις,201,0.000121
642,Ἀγαμέμνων,201,0.000121
643,γιγνόμενος,200,0.000121
644,οὕτω(ς),200,0.000121
645,ἡσυχία,199,0.000120
646,πάντος,199,0.000120
647,πεῖθος,198,0.000119
648,στῆθος,198,0.000119
649,ἑκατόν,197,0.000119
650,δημοκρατία,197,0.000119
651,τηλικοῦτος,196,0.000118
652,ἤπειρος,196,0.000118
653,θρόνος,196,0.000118
654,χειμών,195,0.000118
655,πεντήκοντα,194,0.000117
656,Μῆδος,194,0.000117
657,Ἰουδαῖος,194,0.000117
658,διδάσκω,192,0.000116
659,Κροῖσος,192,0.000116
660,συγγενής,191,0.000115
661,ἐγείρω,191,0.000115
662,ὁμοῖος,190,0.000115
663,κοινῇ,190,0.000115
664,ἀσπίς,189,0.000114
665,ἀξιός,189,0.000114
666,καρπός,189,0.000114
667,ἡλικία,189,0.000114
668,κύων,189,0.000114
669,ἔχθρη,188,0.000113
670,ἰδιώτης,188,0.000113
671,Ἄρης,188,0.000113
672,ὄρνυμι,188,0.000113
673,ἰσχυρός,187,0.000113
674,οἴχομαι,187,0.000113
675,βλέπω,186,0.000112
676,οἴος,185,0.000112
677,χρηστός,185,0.000112
678,φιλία,185,0.000112
679,πρόσθεν,185,0.000112
680,στέφανος,184,0.000111
681,αἰών,184,0.000111
682,ὅθεν,183,0.000110
683,παραγίγνομαι,183,0.000110
684,στρατία,183,0.000110
685,ὀξύς,183,0.000110
686,καθώς,183,0.000110
687,δηλόω,182,0.000110
688,ἀσφαλής,182,0.000110
689,τάξις,182,0.000110
690,ἡδονή,181,0.000109
691,ἐναντίον,181,0.000109
692,πρόθυμος,180,0.000109
693,Ἑλλήσποντος,180,0.000109
694,δέομαι,180,0.000109
695,μάλιστος,180,0.000109
696,χρώς,180,0.000109
697,πύλη,180,0.000109
698,ἁμαρτία,180,0.000109
699,ἐνιαυτός,179,0.000108
700,παρέρχομαι,179,0.000108
701,σχεδόν,179,0.000108
702,προσαυδάω,179,0.000108
703,φύλαξ,178,0.000107
704,κάθημαι,178,0.000107
705,τέσσαρες,178,0.000107
706,δέος,177,0.000107
707,δεξιός,177,0.000107
708,Πειραιεύς,176,0.000106
709,ναυμαχία,176,0.000106
710,πρόσηκον,176,0.000106
711,λιμήν,176,0.000106
712,Ξενοφῶν,176,0.000106
713,ὁμολογός,175,0.000106
714,στόμα,175,0.000106
715,αἴρω,175,0.000106
716,δώδεκα,175,0.000106
717,φοβέω,174,0.000105
718,δόμος,174,0.000105
719,μέγεθος,173,0.000104
720,ἐργάζομαι,173,0.000104
721,ὁτιός,172,0.000104
722,ἄνω,172,0.000104
723,παρίστημι,172,0.000104
724,ὦμος,172,0.000104
725,ἀντίος,172,0.000104
726,ἀναγκαῖος,171,0.000103
727,ὁρμάω,171,0.000103
728,ἀλλότριος,170,0.000103
729,τοσαυτής,170,0.000103
730,εὔχομαι,170,0.000103
731,τιν,170,0.000103
732,χῶρος,170,0.000103
733,τράπεζα,169,0.000102
734,Σικελία,169,0.000102
735,τοὐναντίος,168,0.000101
736,Ἀττική,168,0.000101
737,βασιλεύω,168,0.000101
738,Δαναοί,168,0.000101
739,ἀκριβῶς,167,0.000101
740,ἐσθίω,167,0.000101
741,οὐδαμός,167,0.000101
742,νοέω,167,0.000101
743,ἥκιστος,166,0.000100
744,φυλάσσω,166,0.000100
745,Δελφοί,166,0.000100
746,σφόδρα,165,0.000100
747,νομίζεια,165,0.000100
748,νή,165,0.000100
749,ἔπειτʼ,165,0.000100
750,τίκτω,165,0.000100
751,γράμμα,164,0.000099
752,Ἀλέξανδρος,164,0.000099
753,στρατεία,164,0.000099
754,δραχμή,164,0.000099
755,ἑός,164,0.000099
756,μείς,163,0.000098
757,ἀδελφή,163,0.000098
758,ἥρως,163,0.000098
759,ναί,163,0.000098
760,ζωή,163,0.000098
761,Φωκεύς,162,0.000098
762,ἠώς,162,0.000098
763,ἀνάγκαζος,161,0.000097
764,πονηρία,161,0.000097
765,ῥᾴδιον,161,0.000097
766,Πρίαμος,161,0.000097
767,ἀγορεύω,161,0.000097
768,ὕβρις,160,0.000097
769,Πάτροκλος,160,0.000097
770,εὐρύς,160,0.000097
771,κομίζω,159,0.000096
772,Σπαρτιάτης,159,0.000096
773,σάρξ,159,0.000096
774,Ἀθῆναι,159,0.000096
775,καταλιμπάνω,158,0.000095
776,προσήκη,158,0.000095
777,Παῦλος,158,0.000095
778,ῥήτωρ,157,0.000095
779,παντάπη,157,0.000095
780,τελέω,157,0.000095
781,τρέπω,156,0.000094
782,πρέσβυς,156,0.000094
783,ἐπιτήδευμα,156,0.000094
784,δεσπότης,156,0.000094
785,ἄκρος,156,0.000094
786,ἐσθλός,156,0.000094
787,κρατερός,156,0.000094
788,Πέτρος,156,0.000094
789,προσέρχομαι,155,0.000093
790,θοός,155,0.000093
791,δεῦρο,154,0.000093
792,ἀριθμός,154,0.000093
793,ἀδικία,153,0.000092
794,ἀγρός,153,0.000092
795,ὄψις,153,0.000092
796,τόξον,153,0.000092
797,θέλος,152,0.000092
798,οὔπω,152,0.000092
799,γόνυ,152,0.000092
800,Ἀλκιβιάδης,151,0.000091
801,ἀπορία,150,0.000090
802,δάκρυον,150,0.000090
803,προφήτης,150,0.000090
804,ὄλλυμι,149,0.000090
805,ἐκβάλλω,148,0.000089
806,λανθάνω,148,0.000089
807,μοῖρα,148,0.000089
808,πορεύομαι,148,0.000089
809,συγγνώμη,147,0.000089
810,σφέτερον,147,0.000089
811,Λακεδαίμων,147,0.000089
812,πλοῦτος,147,0.000089
813,ἐπιστολή,147,0.000089
814,ῥέω,147,0.000089
815,κατηγορία,146,0.000088
816,Θεσσαλός,146,0.000088
817,διαβαίνω,146,0.000088
818,σεαυτοῦ,145,0.000087
819,ὕπνος,145,0.000087
820,ἀμείβω,145,0.000087
821,σώζω,144,0.000087
822,λίαν,144,0.000087
823,ἔγκλημα,144,0.000087
824,κράτος,144,0.000087
825,Ἄργος,144,0.000087
826,ἑκών,143,0.000086
827,μεταξύ,143,0.000086
828,κώμη,143,0.000086
829,ἀγαπάω,143,0.000086
830,δι’,143,0.000086
831,τελευταῖος,142,0.000086
832,τεύχω,142,0.000086
833,τριακόσιοι,141,0.000085
834,μέγιστος,141,0.000085
835,μά,141,0.000085
836,χίλιος,141,0.000085
837,Ἥρα,141,0.000085
838,ἐντός,140,0.000084
839,παιδίον,140,0.000084
840,θέρος,140,0.000084
841,ἀπολογία,139,0.000084
842,ἥσθις,139,0.000084
843,ἔνδον,139,0.000084
844,πάθος,139,0.000084
845,σπονδή,139,0.000084
846,ἅπτω,138,0.000083
847,λέγος,137,0.000083
848,ὅσιος,137,0.000083
849,ἀναιρέω,137,0.000083
850,ὑπομένω,137,0.000083
851,ἁμαρτάνω,137,0.000083
852,μισέω,136,0.000082
853,Ἰωάννης,136,0.000082
854,συμβουλεύω,135,0.000081
855,ἔσχατος,135,0.000081
856,φαῦλος,135,0.000081
857,οἰκέτης,135,0.000081
858,ἀπόθανος,134,0.000081
859,ἕξ,134,0.000081
860,διδόνη,134,0.000081
861,Εὔβοια,134,0.000081
862,Σάρδεις,134,0.000081
863,Ἴγνιος,134,0.000081
864,πατρῷος,133,0.000080
865,τρέφω,133,0.000080
866,πάνς,133,0.000080
867,φύω,133,0.000080
868,πόλλς,133,0.000080
869,τάχος,133,0.000080
870,ὄπισθεν,133,0.000080
871,κινδυνεύς,132,0.000080
872,ἐπιτήδεια,132,0.000080
873,κύκλος,132,0.000080
874,Ἴλιος,132,0.000080
875,άτος,132,0.000080
876,ἐλαβοί,131,0.000079
877,ἔσθος,131,0.000079
